transaction_row_id,transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,payment_gap_days,demand_date,payment_date,risk_score,risk_severity,recommended_action,violations_count,violations,anomaly_details,fraud_label,auditor_comments,reviewed_at,uploaded_at,ml_probability,rule_violation_score,z_score_max,iqr_anomaly_score,isolation_forest_score,amount_mismatch_score,delay_risk_score,discount_risk_score,refund_risk_score,final_risk_score,risk_level,detected_anomaly,anomaly_reason
513409,TXN001855,CUST7347,PROJ-1007,C-3012,660000.0,660000.0,0.0,0.0,0.0,20,20.0,2025-09-28,2025-10-18,75,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 75)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,2,"[{'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0063, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.6356096016696924,50,0.7581,0,-0.0063,0.0,100,0,0,75,CRITICAL,True,[RV-31] demand_date falls on weekend or public holiday; [RV-32] payment_date falls on weekend or public holiday; [ML Outlier] Abnormal combination of financial and temporal behavior
513747,TXN001856,CUST9942,PROJ-1007,D-1705,1615000.0,883000.0,732000.0,0.0,0.0,3,3.0,2025-10-16,2025-10-19,90,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 90)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,1,"[{'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.057, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9306052774855772,25,1.1349,0,-0.057,0.0,15,0,0,90,CRITICAL,True,[RV-32] payment_date falls on weekend or public holiday; [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior
512118,TXN001857,CUST1598,PROJ-1001,D-3002,1636000.0,1636000.0,0.0,0.0,0.0,1,1.0,2024-05-29,2024-05-30,40,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9570050844334262,0,1.4813,0,0.0,0.0,5,0,0,40,MEDIUM,True,[High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.
513044,TXN001858,CUST5454,PROJ-1006,B-1001,1561000.0,1561000.0,0.0,0.0,0.0,26,26.0,2024-06-05,2024-07-01,25,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.",1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.5155611883831283,25,1.3496,0,0.0,0.0,100,0,0,25,MEDIUM,True,[RV-08] transaction_id sequential gap > 1000
511783,TXN001859,CUST2423,PROJ-1003,C-2611,1384000.0,1384000.0,0.0,0.0,0.0,3,3.0,2024-12-31,2025-01-03,0,LOW,Safe Ledger Entry. No material rule violations or anomalous outlier signatures detected. Approved for standard financial archiving.,0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.0433513888517646,0,1.0388,0,0.0,0.0,15,0,0,0,LOW,False,No anomalies detected
513810,TXN001860,CUST1281,PROJ-1003,D-2212,1640000.0,427000.0,1213000.0,0.0,0.0,9,9.0,2025-12-28,2026-01-06,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: outstanding_amount (IQR=403250.00); [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,1,"[{'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'outstanding_amount (IQR=403250.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 3 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0391, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9294353516873584,25,2.2722,20,-0.0391,0.0,45,0,0,100,CRITICAL,True,[RV-31] demand_date falls on weekend or public holiday; [IQR Outlier] outstanding_amount (IQR=403250.00); [High Credit / Speculation Exposure] Customer is linked to 3 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior
512659,TXN001861,CUST9957,PROJ-1004,E-0309,1086000.0,1086000.0,0.0,0.0,0.0,3,3.0,2024-11-10,2024-11-13,50,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,1,"[{'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0251, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9730980084195322,25,0.5959,0,-0.0251,0.0,15,0,0,50,HIGH,True,[RV-31] demand_date falls on weekend or public holiday; [ML Outlier] Abnormal combination of financial and temporal behavior
513486,TXN001862,CUST9199,PROJ-1005,E-2603,577000.0,577000.0,0.0,0.0,0.0,30,30.0,2024-01-24,2024-02-23,75,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 75)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.,1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 2, 'groupwise_anomalies': [{'case': 'Bulk System Glitch Flag', 'reason': 'System daily demand volume (8 invoices) exceeds upper global threshold (6.0).'}, {'case': 'Rapid Unit Reassignment Flag', 'reason': 'Physical property unit reassigned across 3 unique customers in a 15-day window.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.4447302216176755,25,1.1479,0,0.0,0.0,100,0,0,75,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [Bulk System Glitch Flag] System daily demand volume (8 invoices) exceeds upper global threshold (6.0).; [Rapid Unit Reassignment Flag] Physical property unit reassigned across 3 unique customers in a 15-day window.
512122,TXN001863,CUST5254,PROJ-1007,A-1202,323000.0,125000.0,198000.0,0.0,0.0,13,13.0,2025-11-03,2025-11-16,25,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.",1,"[{'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.8737937028428286,25,1.4101,0,0.0,0.0,65,0,0,25,MEDIUM,True,[RV-32] payment_date falls on weekend or public holiday
512477,TXN001864,CUST4055,PROJ-1002,B-2801,510000.0,493000.0,0.0,17000.0,0.0,7,7.0,2024-09-02,2024-09-09,20,LOW,Safe Ledger Entry. No material rule violations or anomalous outlier signatures detected. Approved for standard financial archiving.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00),0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9673751425114956,0,1.0483,20,0.0,0.0,35,3,0,20,LOW,True,[IQR Outlier] discount_amount (IQR=1.00)
513472,TXN001865,CUST9277,PROJ-1002,D-0201,771000.0,743000.0,0.0,28000.0,0.0,10,10.0,2025-08-29,2025-09-08,60,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00); [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.,0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 3, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}, {'case': 'Bulk System Glitch Flag', 'reason': 'System daily demand volume (7 invoices) exceeds upper global threshold (6.0).'}, {'case': 'Bulk System Glitch Flag', 'reason': 'System daily collection volume (7 payments) exceeds upper global threshold (6.0).'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9050132390356342,0,0.5959,20,0.0,0.0,50,3,0,60,HIGH,True,[IQR Outlier] discount_amount (IQR=1.00); [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [Bulk System Glitch Flag] System daily demand volume (7 invoices) exceeds upper global threshold (6.0).; [Bulk System Glitch Flag] System daily collection volume (7 payments) exceeds upper global threshold (6.0).
512359,TXN001866,CUST2313,PROJ-1001,A-2605,307000.0,307000.0,0.0,0.0,0.0,3,3.0,2024-04-29,2024-05-02,35,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.",1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'Bulk System Glitch Flag', 'reason': 'System daily collection volume (7 payments) exceeds upper global threshold (6.0).'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9839411598761956,25,1.4411,0,0.0,0.0,15,0,0,35,MEDIUM,True,[RV-08] transaction_id sequential gap > 1000; [Bulk System Glitch Flag] System daily collection volume (7 payments) exceeds upper global threshold (6.0).
512836,TXN001867,CUST2620,PROJ-1008,E-2708,1870000.0,1313000.0,485000.0,72000.0,0.0,14,14.0,2024-06-08,2024-06-22,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00); [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,3,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0083, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.8732369129966432,75,1.5829,20,-0.0083,0.0,70,3,0,100,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [RV-31] demand_date falls on weekend or public holiday; [RV-32] payment_date falls on weekend or public holiday; [IQR Outlier] discount_amount (IQR=1.00); [ML Outlier] Abnormal combination of financial and temporal behavior
514237,TXN001868,CUST1834,PROJ-1006,E-0902,2359000.0,2359000.0,0.0,0.0,0.0,4,4.0,2025-06-20,2025-06-24,85,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 85)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: collected_amount (IQR=748500.00); [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'collected_amount (IQR=748500.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 3, 'groupwise_anomalies': [{'case': 'Demand Outlier Flag', 'reason': 'Demand (2,359,000) exceeds local fence (2,347,500)'}, {'case': 'Collection Outlier Flag', 'reason': 'Collection (2,359,000) exceeds local fence (2,294,500)'}, {'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0055, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9693786869831136,0,2.7507,20,-0.0055,0.0,20,0,0,85,CRITICAL,True,"[IQR Outlier] collected_amount (IQR=748500.00); [Demand Outlier Flag] Demand (2,359,000) exceeds local fence (2,347,500); [Collection Outlier Flag] Collection (2,359,000) exceeds local fence (2,294,500); [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior"
