transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,demand_date,payment_date
TXN001197,CUST3769,PROJ-1007,C-2805,1138000,0,1138000,0,0,10,2025-05-16,
TXN000307,CUST9380,PROJ-1001,C-1811,2277000,2277000,0,0,0,29,2024-12-10,2025-01-08
TXN001996,CUST4168,PROJ-1008,B-1501,913000,353000,560000,0,0,4,2025-04-04,2025-04-08
TXN001975,CUST5362,PROJ-1003,E-1507,431000,431000,0,0,0,23,2024-05-15,2024-06-07
TXN001098,CUST2114,PROJ-1003,C-2806,1284000,1284000,0,0,0,5,2025-04-16,2025-04-21
TXN001007,CUST7155,PROJ-1002,B-2501,1145000,1145000,0,0,0,0,2024-04-26,2024-04-26
TXN000525,CUST1606,PROJ-1001,C-0206,513000,492000,0,21000,0,19,2025-11-25,2025-12-14
TXN000573,CUST7837,PROJ-1002,D-3002,369000,369000,0,0,0,2,2025-01-06,2025-01-08
TXN002427,CUST5897,PROJ-1007,E-1902,380000,380000,0,0,0,13,2025-03-31,2025-04-13
TXN000220,CUST7176,PROJ-1007,A-1510,1111000,0,1111000,0,0,13,2025-12-09,
TXN001076,CUST8787,PROJ-1005,D-2205,735000,157000,565000,13000,0,8,2024-08-04,2024-08-12
TXN000639,CUST3813,PROJ-1001,D-1512,1190000,1190000,0,0,0,15,2025-09-25,2025-10-10
TXN002354,CUST8340,PROJ-1005,A-1107,1370000,1370000,0,0,0,4,2025-10-30,2025-11-03
TXN002319,CUST1875,PROJ-1007,D-1111,1051000,624000,427000,0,0,6,2025-08-13,2025-08-19
TXN000487,CUST3806,PROJ-1004,A-1010,1367000,1367000,0,0,0,0,2025-11-22,2025-11-22
TXN002591,CUST3925,PROJ-1007,D-1312,413000,405000,0,8000,0,-11,2024-01-07,2023-12-27
TXN001285,CUST3627,PROJ-1001,A-1912,1566000,1566000,0,0,0,3,2025-02-20,2025-02-23
TXN002460,CUST7258,PROJ-1005,B-0601,437000,437000,0,0,0,28,2024-09-30,2024-10-28
TXN002388,CUST1909,PROJ-1001,B-1802,1708000,1348000,360000,0,0,4,2024-06-26,2024-06-30
TXN000650,CUST9444,PROJ-1003,E-2202,530000,416000,114000,0,0,9,2025-09-17,2025-09-26
TXN002390,CUST3840,PROJ-1002,A-1706,1095000,0,1095000,0,0,12,2024-10-29,
TXN001291,CUST9043,PROJ-1001,D-2408,594000,594000,0,0,0,6,2024-09-23,2024-09-29
TXN001609,CUST4830,PROJ-1006,C-2705,393000,122000,271000,0,0,14,2024-11-17,2024-12-01
TXN000567,CUST3938,PROJ-1007,D-3012,630000,619000,0,11000,0,8,2025-01-05,2025-01-13
TXN002484,CUST7680,PROJ-1003,A-0709,1030000,739000,291000,0,-675000,21,2025-03-27,2025-04-17
TXN000919,CUST3022,PROJ-1005,A-1605,526000,526000,0,0,0,5,2024-05-21,2024-05-26
TXN000768,CUST5937,PROJ-1002,E-2808,1068000,1068000,0,0,0,3,2024-09-06,2024-09-09
TXN002327,CUST6086,PROJ-1001,E-2701,1099000,465000,634000,0,0,7,2024-12-06,2024-12-13
TXN001365,CUST9143,PROJ-1003,E-0103,472000,472000,0,0,0,0,2024-12-15,2024-12-15
TXN002385,CUST3749,PROJ-1006,A-1609,1688000,1688000,0,0,0,7,2025-08-14,2025-08-21
TXN002490,CUST5706,PROJ-1006,E-1606,712000,462000,362000,22000,0,2,2024-09-19,2024-09-21
TXN001675,CUST7383,PROJ-1001,B-2711,1338000,1338000,0,0,0,3,2024-02-26,2024-02-29
TXN000775,CUST3415,PROJ-1008,E-1003,468000,468000,0,0,0,8,2025-12-24,2026-01-01
TXN000968,CUST6488,PROJ-1006,D-2911,1294000,1294000,0,0,0,0,2025-01-12,2025-01-12
TXN000056,CUST6280,PROJ-1005,B-2702,1724000,1724000,0,0,0,5,2025-11-15,2025-11-20
TXN001158,CUST2336,PROJ-1006,C-1502,1541000,1491000,0,50000,0,1,2025-01-17,2025-01-18
TXN001318,CUST7640,PROJ-1004,D-2804,1055000,1055000,0,0,0,9,2024-11-30,2024-12-09
TXN002053,CUST7412,PROJ-1005,A-2511,1340000,1340000,0,0,0,2,2025-01-31,2025-02-02
TXN002593,CUST2105,PROJ-1006,E-2103,1555000,860000,0,695000,0,11,2025-05-05,2025-05-16
TXN000782,CUST8596,PROJ-1002,D-0911,885000,653000,223000,9000,0,0,2024-08-18,2024-08-18
TXN000609,CUST1570,PROJ-1001,A-2311,865000,0,865000,0,0,3,2025-01-06,
TXN000642,CUST8295,PROJ-1003,D-1601,1114000,485000,629000,0,0,0,2024-12-07,2024-12-07
TXN002276,CUST5593,PROJ-1004,B-3010,1195000,866000,298000,31000,0,4,2025-08-27,2025-08-31
TXN000893,CUST6355,PROJ-1003,E-1304,1045000,828000,217000,0,0,4,2025-04-17,2025-04-21
TXN002190,CUST5844,PROJ-1002,C-0711,2467000,1935000,532000,0,0,28,2025-03-14,2025-04-11
TXN002081,CUST6467,PROJ-1001,A-1809,381000,381000,0,0,0,5,2025-10-21,2025-10-26
TXN002015,CUST9469,PROJ-1007,D-0206,506000,506000,0,0,0,5,2024-01-09,2024-01-14
TXN000011,CUST9669,PROJ-1008,C-1801,582000,582000,0,0,0,6,2024-10-27,2024-11-02
TXN000105,CUST4674,PROJ-1008,A-1209,920000,651000,269000,0,0,9,2025-09-28,2025-10-07
TXN001296,CUST9748,PROJ-1003,A-2508,1774000,0,1774000,0,0,0,2024-09-08,
TXN000792,CUST2080,PROJ-1007,C-2102,1753000,588000,1165000,0,0,1,2024-01-11,2024-01-12
TXN000385,CUST3381,PROJ-1002,D-3010,592000,583000,0,9000,0,24,2025-01-28,2025-02-21
TXN001589,CUST3665,PROJ-1003,B-2008,1337000,975000,362000,0,0,12,2024-09-27,2024-10-09
TXN001908,CUST1355,PROJ-1007,B-0209,354000,354000,0,0,0,2,2024-02-17,2024-02-19
TXN001909,CUST7085,PROJ-1002,C-2904,1068000,0,1068000,0,0,7,2025-08-21,
TXN000401,CUST8749,PROJ-1003,A-0607,641000,641000,0,0,0,14,2024-11-19,2024-12-03
TXN001814,CUST5458,PROJ-1008,A-1904,884000,518000,366000,0,0,10,2024-03-01,2024-03-11
TXN000233,CUST5785,PROJ-1004,A-0904,1605000,829000,735000,41000,0,8,2024-04-25,2024-05-03
TXN000863,CUST8396,PROJ-1005,D-1704,993000,0,993000,0,0,9,2024-12-16,
TXN002003,CUST1301,PROJ-1005,B-2012,1314000,1260000,0,54000,13000,14,2024-06-13,2024-06-27
TXN002404,CUST5213,PROJ-1001,A-2109,2059000,664000,1395000,0,0,22,2024-04-06,2024-04-28
TXN001256,CUST1516,PROJ-1008,D-1106,434000,434000,0,0,0,14,2025-07-05,2025-07-19
TXN000894,CUST1606,PROJ-1007,E-3009,477000,477000,0,0,0,12,2025-03-01,2025-03-13
TXN002447,CUST3917,PROJ-1007,E-1106,509000,213000,296000,0,0,11,2024-08-30,2024-09-10
TXN002156,CUST1501,PROJ-1001,C-0410,1254000,0,1254000,0,0,11,2024-08-01,
TXN001954,CUST6391,PROJ-1007,B-1706,1098000,1098000,0,0,0,4,2024-07-28,2024-08-01
TXN001550,CUST6355,PROJ-1001,D-0903,463000,463000,0,0,0,4,2025-03-29,2025-04-02
TXN000296,CUST2843,PROJ-1007,D-0503,2233000,2233000,0,0,0,8,2024-04-18,2024-04-26
TXN002472,CUST1069,PROJ-1002,D-1208,942000,942000,0,0,0,-7,2024-09-16,2024-09-09
TXN001707,CUST9791,PROJ-1004,C-0203,1186000,1186000,0,0,0,6,2024-07-04,2024-07-10
TXN002515,CUST9642,PROJ-1006,C-1505,766000,596000,170000,0,0,196,2025-10-24,2026-05-08
TXN002493,CUST2524,PROJ-1001,E-2306,1842000,1633000,209000,0,0,-18,2025-08-13,2025-07-26
TXN000914,CUST2847,PROJ-1008,C-2209,378000,108000,270000,0,0,0,2025-05-24,2025-05-24
TXN002455,CUST3723,PROJ-1004,A-0911,938000,938000,0,0,0,8,2024-04-20,2024-04-28
TXN001846,CUST4156,PROJ-1006,D-1003,961000,961000,0,0,12000,30,2024-04-06,2024-05-06
TXN001288,CUST4360,PROJ-1005,D-1409,1138000,1106000,0,32000,0,5,2024-07-29,2024-08-03
TXN002074,CUST7887,PROJ-1001,B-0803,1260000,934000,283000,43000,0,29,2024-01-28,2024-02-26
TXN001491,CUST4309,PROJ-1001,A-0905,1007000,548000,459000,0,0,6,2024-04-22,2024-04-28
TXN001758,CUST1640,PROJ-1008,D-1305,2262000,2262000,0,0,42000,5,2024-09-15,2024-09-20
TXN001893,CUST4277,PROJ-1008,E-1412,472000,0,472000,0,0,10,2024-01-10,
TXN000222,CUST6432,PROJ-1007,D-0401,436000,436000,0,0,0,8,2025-12-05,2025-12-13
TXN001350,CUST6103,PROJ-1005,E-2509,588000,588000,0,0,0,11,2025-07-19,2025-07-30
TXN002534,CUST7255,PROJ-1001,C-1309,1336000,1796000,-460000,0,0,26,2025-05-05,2025-05-31
TXN000858,CUST5011,PROJ-1001,E-0103,452000,151000,301000,0,0,11,2025-04-18,2025-04-29
TXN002112,CUST9617,PROJ-1008,E-1510,1024000,979000,0,45000,5000,6,2024-09-06,2024-09-12
TXN001397,CUST5761,PROJ-1006,A-0607,987000,987000,0,0,0,11,2024-01-24,2024-02-04
TXN001022,CUST1937,PROJ-1005,E-2701,1137000,1137000,0,0,0,13,2025-10-25,2025-11-07
TXN001062,CUST9807,PROJ-1007,B-1310,351000,351000,0,0,0,2,2024-10-23,2024-10-25
TXN000127,CUST4833,PROJ-1008,E-0805,1376000,1376000,0,0,0,6,2025-03-27,2025-04-02
TXN002556,CUST1741,PROJ-1002,B-0902,898000,898000,0,0,0,-10,2025-07-29,2025-07-19
TXN002403,CUST7856,PROJ-1001,C-2805,776000,438000,338000,0,0,0,2024-12-15,2024-12-15
TXN001453,CUST9879,PROJ-1007,B-2810,1915000,1915000,0,0,0,4,2024-05-12,2024-05-16
TXN001852,CUST7272,PROJ-1005,A-0410,475000,323000,152000,0,0,27,2024-07-28,2024-08-24
TXN001220,CUST9005,PROJ-1004,E-1601,1336000,1336000,0,0,0,1,2024-11-25,2024-11-26
TXN000952,CUST8185,PROJ-1003,B-1001,1167000,0,1167000,0,0,19,2024-05-12,
TXN001167,CUST4081,PROJ-1001,A-1010,2138000,2097000,0,41000,0,5,2024-11-06,2024-11-11
TXN001407,CUST1949,PROJ-1003,A-1010,365000,365000,0,0,0,7,2024-04-21,2024-04-28
TXN002573,CUST6399,PROJ-1007,B-2710,1102000,1102000,0,0,230000,3,2024-04-04,2024-04-07
TXN000555,CUST3430,PROJ-1001,C-1008,769000,0,769000,0,0,4,2025-12-26,
TXN001746,CUST4295,PROJ-1003,B-2310,704000,235000,469000,0,0,6,2024-07-10,2024-07-16
TXN000698,CUST4153,PROJ-1006,A-0401,2496000,2395000,0,101000,0,7,2025-10-14,2025-10-21
TXN001651,CUST6906,PROJ-1004,B-1406,1990000,1990000,0,0,0,14,2025-08-31,2025-09-14
TXN001851,CUST4676,PROJ-1006,C-1007,460000,0,460000,0,0,7,2025-03-05,
TXN000178,CUST8822,PROJ-1003,C-3004,437000,437000,0,0,0,4,2024-12-03,2024-12-07
TXN000452,CUST6681,PROJ-1001,C-1211,1048000,1048000,0,0,0,10,2024-03-04,2024-03-14
TXN001136,CUST2703,PROJ-1005,D-1810,1788000,403000,1385000,0,0,9,2024-04-20,2024-04-29
TXN001269,CUST3393,PROJ-1002,B-2809,671000,671000,0,0,0,3,2024-06-17,2024-06-20
TXN001035,CUST9958,PROJ-1008,B-2501,1349000,861000,488000,0,0,16,2025-04-29,2025-05-15
TXN001895,CUST1452,PROJ-1002,B-2709,954000,620000,334000,0,0,6,2024-05-13,2024-05-19
TXN001281,CUST2770,PROJ-1008,D-1407,925000,0,915000,10000,0,2,2024-02-12,
TXN001134,CUST4953,PROJ-1006,D-2712,942000,597000,336000,9000,0,10,2024-09-14,2024-09-24
TXN001218,CUST7062,PROJ-1008,D-0804,1522000,1522000,0,0,0,14,2025-05-02,2025-05-16
TXN001166,CUST2709,PROJ-1008,C-1808,1815000,1202000,613000,0,0,0,2025-12-16,2025-12-16
TXN002034,CUST5231,PROJ-1003,B-1508,767000,767000,0,0,0,0,2024-05-24,2024-05-24
TXN000972,CUST4998,PROJ-1005,C-0806,1078000,503000,575000,0,0,5,2025-02-23,2025-02-28
TXN001927,CUST3211,PROJ-1008,D-2603,566000,378000,188000,0,0,4,2025-01-06,2025-01-10
TXN000017,CUST1514,PROJ-1002,C-0309,892000,892000,0,0,0,8,2025-08-07,2025-08-15
TXN000036,CUST7311,PROJ-1002,E-0705,529000,325000,179000,25000,0,2,2025-11-17,2025-11-19
TXN002329,CUST3525,PROJ-1004,B-3006,911000,565000,346000,0,0,4,2024-07-07,2024-07-11
TXN000210,CUST1485,PROJ-1006,C-2608,739000,739000,0,0,0,8,2025-11-27,2025-12-05
TXN000995,CUST9843,PROJ-1003,A-2401,595000,595000,0,0,0,0,2025-07-20,2025-07-20
TXN001622,CUST1092,PROJ-1004,E-1807,1531000,0,1531000,0,0,12,2024-03-31,
TXN001915,CUST3337,PROJ-1002,B-1607,679000,679000,0,0,0,0,2024-06-12,2024-06-12
TXN000962,CUST1202,PROJ-1005,A-1010,1677000,1677000,0,0,0,0,2025-03-26,2025-03-26
TXN001058,CUST8547,PROJ-1005,E-1411,1689000,1689000,0,0,0,4,2024-12-17,2024-12-21
TXN002237,CUST2353,PROJ-1002,C-0212,323000,311000,0,12000,0,7,2024-02-01,2024-02-08
TXN000430,CUST7002,PROJ-1001,B-2012,307000,307000,0,0,0,6,2024-03-22,2024-03-28
TXN002100,CUST4297,PROJ-1004,A-2603,1394000,760000,634000,0,0,8,2025-10-23,2025-10-31
TXN001625,CUST4936,PROJ-1004,D-2203,374000,374000,0,0,0,6,2024-09-18,2024-09-24
TXN002098,CUST2176,PROJ-1007,C-2902,914000,914000,0,0,0,12,2024-02-29,2024-03-12
TXN002298,CUST9531,PROJ-1007,B-1808,2285000,1640000,612000,33000,0,9,2024-06-23,2024-07-02
TXN001498,CUST8460,PROJ-1003,C-2509,378000,378000,0,0,0,0,2024-10-18,2024-10-18
TXN002103,CUST4607,PROJ-1003,C-2010,1083000,0,1029000,54000,0,7,2025-07-21,
TXN000597,CUST5708,PROJ-1004,C-0205,1843000,0,1843000,0,0,3,2025-08-15,
TXN002436,CUST1880,PROJ-1005,D-1312,913000,913000,0,0,0,6,2025-04-19,2025-04-25
TXN002127,CUST2086,PROJ-1006,C-1607,988000,988000,0,0,0,23,2025-09-26,2025-10-19
TXN002216,CUST5617,PROJ-1001,A-0904,483000,483000,0,0,0,3,2025-12-04,2025-12-07
TXN001990,CUST5276,PROJ-1002,E-2910,631000,0,631000,0,0,1,2025-07-12,
TXN002134,CUST1378,PROJ-1004,D-2604,637000,637000,0,0,0,26,2024-01-05,2024-01-31
TXN000866,CUST3416,PROJ-1008,D-2806,513000,0,513000,0,0,20,2024-05-08,
TXN000903,CUST7317,PROJ-1006,D-2810,1426000,1426000,0,0,0,11,2024-06-17,2024-06-28
TXN000200,CUST3773,PROJ-1006,B-2409,693000,163000,530000,0,0,16,2024-02-04,2024-02-20
TXN001614,CUST4514,PROJ-1001,D-0209,2465000,2465000,0,0,0,10,2024-11-03,2024-11-13
TXN001345,CUST1280,PROJ-1006,C-2106,1286000,323000,963000,0,0,9,2024-04-08,2024-04-17
TXN000431,CUST6913,PROJ-1001,E-2407,1633000,1633000,0,0,0,13,2024-02-11,2024-02-24
TXN001911,CUST6636,PROJ-1006,A-0410,954000,210000,744000,0,0,8,2025-02-18,2025-02-26
TXN000519,CUST2692,PROJ-1005,A-0302,1526000,306000,1220000,0,27000,11,2024-02-08,2024-02-19
TXN002365,CUST3032,PROJ-1004,D-1005,1283000,942000,341000,0,0,3,2025-02-01,2025-02-04
TXN001963,CUST4801,PROJ-1005,E-3009,1491000,999000,492000,0,0,11,2025-12-11,2025-12-22
TXN002344,CUST4829,PROJ-1006,B-1807,598000,314000,284000,0,0,9,2024-07-15,2024-07-24
TXN001010,CUST9509,PROJ-1006,E-0908,721000,513000,208000,0,0,2,2024-05-18,2024-05-20
TXN000479,CUST8577,PROJ-1006,D-3012,573000,573000,0,0,0,0,2025-07-02,2025-07-02
TXN000434,CUST7579,PROJ-1003,E-1111,1160000,1160000,0,0,0,7,2024-11-18,2024-11-25
TXN001600,CUST2443,PROJ-1007,E-2612,1296000,1296000,0,0,0,1,2025-07-05,2025-07-06
TXN001151,CUST8623,PROJ-1004,C-1901,1149000,1149000,0,0,0,0,2024-06-24,2024-06-24
TXN002031,CUST2453,PROJ-1008,E-0904,353000,353000,0,0,0,7,2025-03-18,2025-03-25
TXN002454,CUST5332,PROJ-1008,A-0509,1819000,1819000,0,0,0,11,2024-05-09,2024-05-20
TXN000931,CUST3018,PROJ-1008,D-0511,397000,382000,0,15000,0,7,2025-12-17,2025-12-24
TXN002115,CUST1242,PROJ-1002,D-2609,588000,340000,248000,0,0,6,2024-11-23,2024-11-29
TXN002367,CUST5341,PROJ-1008,D-2506,1572000,0,1572000,0,0,10,2025-05-29,
TXN002080,CUST7530,PROJ-1008,A-0504,1837000,0,1837000,0,0,19,2025-11-14,
TXN000533,CUST6699,PROJ-1005,D-0109,801000,778000,0,23000,0,7,2025-07-06,2025-07-13
TXN000289,CUST3516,PROJ-1008,A-1201,592000,592000,0,0,0,1,2024-07-23,2024-07-24
TXN001773,CUST2661,PROJ-1006,D-0409,1313000,1313000,0,0,0,23,2024-12-10,2025-01-02
TXN001879,CUST2755,PROJ-1005,D-2002,466000,466000,0,0,0,5,2024-03-13,2024-03-18
TXN001116,CUST3202,PROJ-1008,E-2611,463000,463000,0,0,0,11,2024-11-26,2024-12-07
TXN000802,CUST5752,PROJ-1002,C-1605,1023000,0,989000,34000,0,16,2025-10-20,
TXN002106,CUST6906,PROJ-1007,D-2905,995000,995000,0,0,0,13,2025-05-16,2025-05-29
TXN000032,CUST3662,PROJ-1004,B-2907,394000,0,394000,0,0,7,2025-11-16,
TXN000249,CUST4366,PROJ-1005,E-2009,1011000,781000,230000,0,0,5,2025-05-21,2025-05-26
TXN001540,CUST8027,PROJ-1002,C-2101,903000,903000,0,0,0,6,2024-03-05,2024-03-11
TXN002137,CUST3694,PROJ-1003,D-2712,1161000,649000,512000,0,0,2,2025-04-16,2025-04-18
TXN001553,CUST6685,PROJ-1006,B-3001,523000,516000,0,7000,0,6,2025-04-07,2025-04-13
TXN000826,CUST5216,PROJ-1007,E-1804,731000,523000,208000,0,0,2,2025-02-08,2025-02-10
TXN000841,CUST4973,PROJ-1007,B-2704,372000,221000,137000,14000,0,5,2025-03-10,2025-03-15
TXN000477,CUST1185,PROJ-1004,B-2305,1629000,429000,1170000,30000,0,4,2024-12-07,2024-12-11
TXN002476,CUST1078,PROJ-1007,C-0307,1367000,758000,877000,0,0,3,2024-08-01,2024-08-04
TXN000688,CUST2817,PROJ-1007,C-1909,679000,679000,0,0,0,9,2025-11-29,2025-12-08
TXN001428,CUST1482,PROJ-1001,B-1604,303000,303000,0,0,0,0,2025-02-02,2025-02-02
TXN000447,CUST1225,PROJ-1005,C-2302,1272000,416000,856000,0,0,7,2025-07-13,2025-07-20
TXN000160,CUST6995,PROJ-1007,A-1301,2178000,2178000,0,0,0,6,2025-05-31,2025-06-06
TXN001904,CUST4684,PROJ-1004,B-1512,1117000,1117000,0,0,0,1,2025-08-09,2025-08-10
TXN002337,CUST2004,PROJ-1004,D-2204,846000,846000,0,0,0,1,2025-07-11,2025-07-12
TXN002174,CUST5896,PROJ-1002,E-2909,373000,373000,0,0,0,6,2024-07-18,2024-07-24
TXN001461,CUST6993,PROJ-1006,A-2108,1551000,1551000,0,0,0,9,2024-01-17,2024-01-26
TXN002335,CUST4378,PROJ-1002,B-2008,1050000,1050000,0,0,0,11,2025-05-05,2025-05-16
TXN002251,CUST4609,PROJ-1006,A-2702,483000,312000,171000,0,0,18,2024-01-09,2024-01-27
TXN000003,CUST1106,PROJ-1005,B-2307,1091000,1039000,0,52000,0,5,2024-04-09,2024-04-14
TXN001594,CUST4938,PROJ-1008,A-0507,504000,0,504000,0,0,0,2025-01-17,
TXN000360,CUST4469,PROJ-1006,D-2911,1299000,1280000,0,19000,0,11,2024-07-04,2024-07-15
TXN000427,CUST4039,PROJ-1007,A-2006,1501000,0,1501000,0,0,6,2025-01-31,
TXN001332,CUST8126,PROJ-1004,A-1512,2147000,2147000,0,0,0,4,2024-10-18,2024-10-22
TXN001025,CUST3772,PROJ-1006,E-2406,1030000,620000,410000,0,0,2,2024-03-07,2024-03-09
TXN001812,CUST1379,PROJ-1007,B-1803,640000,0,640000,0,0,2,2024-09-25,
TXN002538,CUST7208,PROJ-1007,E-1712,971000,971000,0,0,205000,21,2025-05-18,2025-06-08
TXN001687,CUST8472,PROJ-1005,C-1601,301000,286000,0,15000,0,11,2025-07-11,2025-07-22
TXN001916,CUST7290,PROJ-1001,B-2005,597000,405000,192000,0,0,1,2025-08-23,2025-08-24
TXN002513,CUST2642,PROJ-1001,C-0508,714000,1012000,-298000,0,0,5,2024-07-05,2024-07-10
TXN002570,CUST1434,PROJ-1008,B-2404,1056000,408000,648000,0,0,-19,2025-12-12,2025-11-23
TXN000076,CUST8483,PROJ-1004,E-0507,1133000,1133000,0,0,0,4,2025-02-28,2025-03-04
TXN000916,CUST5346,PROJ-1003,C-2906,1118000,1118000,0,0,0,8,2024-02-12,2024-02-20
TXN002503,CUST1453,PROJ-1003,E-0506,600000,594000,0,6000,158000,1,2024-12-27,2024-12-28
TXN001840,CUST4590,PROJ-1005,B-1402,428000,428000,0,0,0,4,2024-03-28,2024-04-01
TXN000772,CUST2436,PROJ-1005,A-0306,1395000,1395000,0,0,0,27,2024-11-16,2024-12-13
TXN000439,CUST4562,PROJ-1007,A-2406,681000,471000,210000,0,0,9,2024-04-07,2024-04-16
TXN000362,CUST6851,PROJ-1006,B-2211,705000,705000,0,0,0,6,2025-05-12,2025-05-18
TXN002032,CUST4107,PROJ-1004,B-2312,2465000,2465000,0,0,0,30,2025-08-02,2025-09-01
TXN002500,CUST1219,PROJ-1004,E-1209,649000,649000,0,0,0,-1,2025-07-01,2025-06-30
TXN001316,CUST4973,PROJ-1002,B-2008,465000,465000,0,0,0,2,2025-03-18,2025-03-20
TXN001815,CUST2618,PROJ-1005,B-0505,1976000,1901000,0,75000,0,29,2025-02-03,2025-03-04
TXN001667,CUST8253,PROJ-1003,B-2310,1148000,1148000,0,0,0,12,2025-04-30,2025-05-12
TXN002309,CUST3316,PROJ-1007,D-0810,1220000,1173000,0,47000,0,7,2025-03-27,2025-04-03
TXN001445,CUST3956,PROJ-1003,B-2106,1507000,299000,1133000,75000,0,7,2024-12-09,2024-12-16
TXN001336,CUST1838,PROJ-1005,D-1904,2387000,1803000,584000,0,0,8,2025-02-02,2025-02-10
TXN000186,CUST6697,PROJ-1003,A-0609,1055000,789000,214000,52000,0,11,2025-04-19,2025-04-30
TXN000742,CUST8899,PROJ-1006,A-1101,2227000,1118000,1109000,0,0,29,2025-12-22,2026-01-20
TXN001493,CUST2515,PROJ-1001,C-0708,1486000,1486000,0,0,0,23,2024-07-20,2024-08-12
TXN001209,CUST8046,PROJ-1001,A-2212,513000,513000,0,0,0,12,2025-01-05,2025-01-17
TXN001346,CUST3224,PROJ-1002,D-1609,1715000,571000,1073000,71000,0,15,2025-07-03,2025-07-18
TXN001508,CUST1973,PROJ-1001,A-2609,320000,143000,177000,0,0,1,2024-08-23,2024-08-24
TXN000902,CUST9644,PROJ-1004,E-2806,1543000,1543000,0,0,0,3,2024-05-13,2024-05-16
TXN000730,CUST4927,PROJ-1001,B-0911,1612000,1195000,417000,0,0,5,2025-05-20,2025-05-25
TXN000538,CUST1890,PROJ-1008,D-0504,1954000,1911000,0,43000,0,28,2025-01-02,2025-01-30
TXN001268,CUST8870,PROJ-1004,B-0711,1002000,1002000,0,0,0,10,2025-10-10,2025-10-20
TXN000277,CUST7363,PROJ-1004,C-3003,848000,635000,213000,0,0,12,2024-01-29,2024-02-10
TXN001769,CUST3797,PROJ-1006,A-2804,1472000,1472000,0,0,0,4,2024-05-20,2024-05-24
TXN002227,CUST2140,PROJ-1006,C-2612,386000,386000,0,0,0,6,2024-11-03,2024-11-09
TXN000483,CUST8921,PROJ-1006,E-1006,703000,197000,506000,0,0,6,2024-02-07,2024-02-13
TXN001929,CUST7647,PROJ-1006,B-2505,680000,495000,185000,0,0,0,2025-10-23,2025-10-23
TXN002429,CUST1321,PROJ-1004,D-1506,1376000,1313000,0,63000,0,25,2024-08-10,2024-09-04
TXN000029,CUST2512,PROJ-1001,D-2705,302000,0,302000,0,0,14,2024-06-14,
TXN002079,CUST7635,PROJ-1003,E-0709,1377000,1377000,0,0,0,27,2024-06-08,2024-07-05
TXN002186,CUST2388,PROJ-1008,E-0201,311000,311000,0,0,0,5,2024-04-11,2024-04-16
TXN002527,CUST5160,PROJ-1005,A-2012,615000,753000,-138000,0,0,21,2024-05-04,2024-05-25
TXN001044,CUST8133,PROJ-1005,A-1107,1046000,1026000,0,20000,0,27,2024-09-24,2024-10-21
TXN000082,CUST2612,PROJ-1007,A-1503,1747000,1713000,0,34000,0,2,2025-03-17,2025-03-19
TXN000975,CUST9096,PROJ-1003,B-2903,516000,243000,261000,12000,0,1,2024-04-13,2024-04-14
TXN000077,CUST1042,PROJ-1005,C-2405,2216000,2216000,0,0,0,7,2025-07-05,2025-07-12
TXN002407,CUST1377,PROJ-1003,A-0412,1183000,1183000,0,0,0,4,2025-08-26,2025-08-30
TXN002178,CUST6367,PROJ-1002,E-1106,795000,795000,0,0,0,16,2024-06-27,2024-07-13
TXN001132,CUST9867,PROJ-1002,E-1503,479000,479000,0,0,0,1,2024-09-18,2024-09-19
TXN001824,CUST5207,PROJ-1008,C-0807,376000,376000,0,0,0,2,2024-05-14,2024-05-16
TXN000338,CUST7790,PROJ-1002,A-3011,1258000,973000,285000,0,0,27,2024-05-17,2024-06-13
TXN002578,CUST6932,PROJ-1003,C-0510,473000,451000,0,22000,0,118,2024-02-19,2024-06-16
TXN000166,CUST4125,PROJ-1002,A-1506,659000,659000,0,0,0,24,2025-09-18,2025-10-12
TXN001647,CUST4293,PROJ-1004,E-1104,895000,895000,0,0,0,11,2025-01-09,2025-01-20
TXN000726,CUST6075,PROJ-1004,D-2712,666000,666000,0,0,0,12,2025-05-29,2025-06-10
TXN002205,CUST7082,PROJ-1007,A-0603,907000,0,907000,0,0,0,2025-12-07,
TXN002262,CUST1714,PROJ-1006,A-2310,875000,875000,0,0,0,8,2025-04-02,2025-04-10
TXN002226,CUST4350,PROJ-1006,B-2908,1102000,1102000,0,0,0,3,2025-10-24,2025-10-27
TXN001825,CUST2521,PROJ-1003,D-0103,990000,282000,708000,0,0,13,2025-11-11,2025-11-24
TXN001897,CUST7978,PROJ-1008,E-0408,522000,212000,289000,21000,0,3,2024-10-22,2024-10-25
TXN000744,CUST5859,PROJ-1008,B-0507,640000,0,640000,0,0,10,2025-03-30,
TXN001784,CUST3682,PROJ-1006,A-2302,2247000,0,2247000,0,0,20,2024-06-23,
TXN002075,CUST4735,PROJ-1003,D-2210,319000,0,319000,0,0,8,2024-11-19,
TXN001309,CUST6409,PROJ-1007,D-2412,951000,907000,0,44000,0,3,2025-02-07,2025-02-10
TXN001330,CUST5552,PROJ-1008,B-2403,540000,367000,173000,0,0,4,2025-01-16,2025-01-20
TXN000652,CUST2626,PROJ-1008,B-2106,1659000,1587000,0,72000,0,3,2024-01-07,2024-01-10
TXN001351,CUST7613,PROJ-1002,A-1007,475000,475000,0,0,0,0,2025-08-25,2025-08-25
